
i,min_chunk_size,speech_threshold,timer_type,timer_value
2,8,0.7,backendToFrontendSendTime,3.97998046875
2,8,0.7,chunkRoundTripTime,22
2,8,0.7,chunkProcessTime,1054.5
2,8,0.7,frontendToBackendSendTime,26.82373046875
2,8,0.7,backendToFrontendSendTime,0.17626953125
2,8,0.7,chunkRoundTripTime,27
2,8,0.7,chunkProcessTime,1333
2,8,0.7,frontendToBackendSendTime,22.132080078125
2,8,0.7,backendToFrontendSendTime,-1.132080078125
2,8,0.7,chunkRoundTripTime,21
2,8,0.7,chunkProcessTime,861.5
2,8,0.7,frontendToBackendSendTime,28.373291015625
2,8,0.7,backendToFrontendSendTime,0.626708984375
2,8,0.7,chunkRoundTripTime,29
2,8,0.7,chunkProcessTime,1143.3999999985099
2,8,0.7,frontendToBackendSendTime,27.430419921875
2,8,0.7,backendToFrontendSendTime,-0.430419921875
2,8,0.7,chunkRoundTripTime,27
2,8,0.7,chunkProcessTime,762
2,8,0.7,frontendToBackendSendTime,27.525390625
2,8,0.7,backendToFrontendSendTime,-0.525390625
2,8,0.7,chunkRoundTripTime,27
2,8,0.7,chunkProcessTime,950.2000000029802
2,8,0.7,frontendToBackendSendTime,19.576171875
2,8,0.7,backendToFrontendSendTime,-1.576171875
2,8,0.7,chunkRoundTripTime,18
2,8,0.7,chunkProcessTime,858.3999999985099
2,8,0.7,frontendToBackendSendTime,23.901611328125
2,8,0.7,backendToFrontendSendTime,1.098388671875
2,8,0.7,chunkRoundTripTime,25
2,8,0.7,chunkProcessTime,1141.7999999970198
2,8,0.7,frontendToBackendSendTime,22.01904296875
2,8,0.7,backendToFrontendSendTime,-0.01904296875
2,8,0.7,chunkRoundTripTime,22
2,8,0.7,chunkProcessTime,859.6999999955297
2,8,0.7,frontendToBackendSendTime,25.886474609375
2,8,0.7,backendToFrontendSendTime,-0.886474609375
2,8,0.7,chunkRoundTripTime,25
2,8,0.7,chunkProcessTime,949.7999999970198
2,8,0.7,frontendToBackendSendTime,24.465087890625
2,8,0.7,backendToFrontendSendTime,0.534912109375
2,8,0.7,chunkRoundTripTime,25
2,8,0.7,chunkProcessTime,754
2,8,0.7,frontendToBackendSendTime,35.17529296875
2,8,0.7,backendToFrontendSendTime,-1.17529296875
2,8,0.7,chunkRoundTripTime,34
2,8,0.7,chunkProcessTime,758.6000000014901
2,8,0.7,frontendToBackendSendTime,18.72265625
2,8,0.7,backendToFrontendSendTime,4.27734375
2,8,0.7,chunkRoundTripTime,23
2,8,0.7,chunkProcessTime,955.2999999970198
2,8,0.7,frontendToBackendSendTime,19.642822265625
2,8,0.7,backendToFrontendSendTime,-0.642822265625
2,8,0.7,chunkRoundTripTime,19
2,8,0.7,chunkProcessTime,866
2,8,0.7,frontendToBackendSendTime,18.255859375
2,8,0.7,backendToFrontendSendTime,0.744140625
2,8,0.7,chunkRoundTripTime,19
2,8,0.8,VADFilterTime,98.30000000447035
2,8,0.8,frontendToBackendSendTime,27.56787109375
2,8,0.8,backendToFrontendSendTime,0.43212890625
2,8,0.8,chunkRoundTripTime,28
2,8,0.8,chunkProcessTime,860.8999999985099
2,8,0.8,frontendToBackendSendTime,21.766357421875
2,8,0.8,backendToFrontendSendTime,-0.766357421875
2,8,0.8,chunkRoundTripTime,21
2,8,0.8,chunkProcessTime,1522.1999999955297
2,8,0.8,frontendToBackendSendTime,18.282958984375
2,8,0.8,backendToFrontendSendTime,2.717041015625
2,8,0.8,chunkRoundTripTime,21
2,8,0.8,chunkProcessTime,765.4000000059605
2,8,0.8,frontendToBackendSendTime,19.977294921875
2,8,0.8,backendToFrontendSendTime,1.022705078125
2,8,0.8,chunkRoundTripTime,21
2,8,0.8,chunkProcessTime,766.2999999970198
2,8,0.8,frontendToBackendSendTime,26.626953125
2,8,0.8,backendToFrontendSendTime,-0.626953125
2,8,0.8,chunkRoundTripTime,26
2,8,0.8,chunkProcessTime,762.3000000044703
2,8,0.8,frontendToBackendSendTime,25.5244140625
2,8,0.8,backendToFrontendSendTime,0.4755859375
2,8,0.8,chunkRoundTripTime,26
2,8,0.8,chunkProcessTime,759.6000000014901
2,8,0.8,frontendToBackendSendTime,18.13330078125
2,8,0.8,backendToFrontendSendTime,-1.13330078125
2,8,0.8,chunkRoundTripTime,17
2,8,0.8,chunkProcessTime,857.3000000044703
2,8,0.8,frontendToBackendSendTime,27.23388671875
2,8,0.8,backendToFrontendSendTime,-1.23388671875
2,8,0.8,chunkRoundTripTime,26
2,8,0.8,chunkProcessTime,1330.3000000044703
2,8,0.8,frontendToBackendSendTime,29.103515625
2,8,0.8,backendToFrontendSendTime,-0.103515625
2,8,0.8,chunkRoundTripTime,29
2,8,0.8,chunkProcessTime,956.7000000029802
2,8,0.8,frontendToBackendSendTime,27.740478515625
2,8,0.8,backendToFrontendSendTime,0.259521484375
2,8,0.8,chunkRoundTripTime,28
2,8,0.8,chunkProcessTime,767
2,8,0.8,frontendToBackendSendTime,36.187744140625
2,8,0.8,backendToFrontendSendTime,-1.187744140625
2,8,0.8,chunkRoundTripTime,35
2,8,0.8,chunkProcessTime,1230.1999999955297
2,8,0.8,frontendToBackendSendTime,20.097412109375
2,8,0.8,backendToFrontendSendTime,-1.097412109375
2,8,0.8,chunkRoundTripTime,19
2,8,0.8,chunkProcessTime,770.4000000059605
2,8,0.8,frontendToBackendSendTime,25.932861328125
2,8,0.8,backendToFrontendSendTime,-0.932861328125
2,8,0.8,chunkRoundTripTime,25
2,8,0.8,chunkProcessTime,750.6000000014901
2,8,0.8,frontendToBackendSendTime,19.665771484375
2,8,0.8,backendToFrontendSendTime,0.334228515625
2,8,0.8,chunkRoundTripTime,20
2,8,0.8,chunkProcessTime,756
2,8,0.8,frontendToBackendSendTime,26.186279296875
2,8,0.8,backendToFrontendSendTime,-1.186279296875
2,8,0.8,chunkRoundTripTime,25
2,8,0.8,chunkProcessTime,1153.3999999985099
2,8,0.8,frontendToBackendSendTime,19.03564453125
2,8,0.8,backendToFrontendSendTime,-1.03564453125
2,8,0.8,chunkRoundTripTime,18
2,8,0.8,chunkProcessTime,1238
2,8,0.8,frontendToBackendSendTime,23.688720703125
2,8,0.8,backendToFrontendSendTime,-0.688720703125
2,8,0.8,chunkRoundTripTime,23
2,8,0.8,chunkProcessTime,949.9000000059605
2,8,0.8,frontendToBackendSendTime,20.823974609375
2,8,0.8,backendToFrontendSendTime,1.176025390625
2,8,0.8,chunkRoundTripTime,22
2,8,0.8,chunkProcessTime,763.4000000059605
2,8,0.8,frontendToBackendSendTime,18.31787109375
2,8,0.8,backendToFrontendSendTime,1.68212890625
2,8,0.8,chunkRoundTripTime,20
2,8,0.8,chunkProcessTime,767
2,8,0.8,frontendToBackendSendTime,25.22705078125
2,8,0.8,backendToFrontendSendTime,-1.22705078125
2,8,0.8,chunkRoundTripTime,24
2,8,0.8,chunkProcessTime,1142.7000000029802
2,8,0.8,frontendToBackendSendTime,20.4169921875
2,8,0.8,backendToFrontendSendTime,0.5830078125
2,8,0.8,chunkRoundTripTime,21
2,8,0.8,chunkProcessTime,1434.0999999940395
2,8,0.8,frontendToBackendSendTime,20.756103515625
2,8,0.8,backendToFrontendSendTime,0.243896484375
2,8,0.8,chunkRoundTripTime,21
2,8,0.8,chunkProcessTime,1142.7000000029802
2,8,0.8,frontendToBackendSendTime,17.04443359375
2,8,0.8,backendToFrontendSendTime,2.95556640625
2,8,0.8,chunkRoundTripTime,20
2,8,0.8,chunkProcessTime,865.2999999970198
2,8,0.8,frontendToBackendSendTime,17.013427734375
2,8,0.8,backendToFrontendSendTime,1.986572265625
2,8,0.8,chunkRoundTripTime,19
2,8,0.8,chunkProcessTime,1047
2,8,0.8,frontendToBackendSendTime,22.03955078125
2,8,0.8,backendToFrontendSendTime,-0.03955078125
2,8,0.8,chunkRoundTripTime,22
2,8,0.8,chunkProcessTime,861.1000000014901
2,8,0.8,frontendToBackendSendTime,16.32421875
2,8,0.8,backendToFrontendSendTime,0.67578125
2,8,0.8,chunkRoundTripTime,17
2,8,0.8,chunkProcessTime,760.3999999985099
2,8,0.8,frontendToBackendSendTime,16.40478515625
2,8,0.8,backendToFrontendSendTime,0.59521484375
2,8,0.8,chunkRoundTripTime,17
2,8,0.8,chunkProcessTime,1148.6999999955297
2,8,0.8,frontendToBackendSendTime,23.20263671875
2,8,0.8,backendToFrontendSendTime,0.79736328125
2,8,0.8,chunkRoundTripTime,24
2,8,0.8,chunkProcessTime,1241.6000000014901
2,8,0.8,frontendToBackendSendTime,16.106689453125
2,8,0.8,backendToFrontendSendTime,4.893310546875
2,8,0.8,chunkRoundTripTime,21
2,8,0.8,chunkProcessTime,852.5
2,8,0.8,frontendToBackendSendTime,18.61767578125
2,8,0.8,backendToFrontendSendTime,0.38232421875
2,8,0.8,chunkRoundTripTime,19
2,8,0.8,chunkProcessTime,764.2999999970198
2,8,0.8,frontendToBackendSendTime,17.763427734375
2,8,0.8,backendToFrontendSendTime,0.236572265625
2,8,0.8,chunkRoundTripTime,18
2,8,0.8,chunkProcessTime,1146.2000000029802
2,8,0.8,frontendToBackendSendTime,19.763427734375
2,8,0.8,backendToFrontendSendTime,0.236572265625
2,8,0.8,chunkRoundTripTime,20
2,8,0.8,chunkProcessTime,851.2999999970198
2,8,0.8,frontendToBackendSendTime,19.003662109375
2,8,0.8,backendToFrontendSendTime,-0.003662109375
2,8,0.8,chunkRoundTripTime,19
2,16,0.6,VADFilterTime,102
2,16,0.6,frontendToBackendSendTime,44.458984375
2,16,0.6,backendToFrontendSendTime,0.541015625
2,16,0.6,chunkRoundTripTime,45
2,16,0.6,chunkProcessTime,2198.5
2,16,0.6,frontendToBackendSendTime,33.1806640625
2,16,0.6,backendToFrontendSendTime,0.8193359375
2,16,0.6,chunkRoundTripTime,34
2,16,0.6,chunkProcessTime,1529.2000000029802
2,16,0.6,frontendToBackendSendTime,33.414306640625
2,16,0.6,backendToFrontendSendTime,4.585693359375
2,16,0.6,chunkRoundTripTime,38
2,16,0.6,chunkProcessTime,1518
2,16,0.6,frontendToBackendSendTime,43.3681640625
2,16,0.6,backendToFrontendSendTime,0.6318359375
2,16,0.6,chunkRoundTripTime,44
2,16,0.6,chunkProcessTime,2108
2,16,0.6,frontendToBackendSendTime,42.426513671875
2,16,0.6,backendToFrontendSendTime,2.573486328125
2,16,0.6,chunkRoundTripTime,45
2,16,0.6,chunkProcessTime,1514.1999999955297
2,16,0.6,frontendToBackendSendTime,35.618896484375
2,16,0.6,backendToFrontendSendTime,1.381103515625
2,16,0.6,chunkRoundTripTime,37
2,16,0.6,chunkProcessTime,1909.1000000014901
2,16,0.6,frontendToBackendSendTime,36.073974609375
2,16,0.6,backendToFrontendSendTime,1.926025390625
2,16,0.6,chunkRoundTripTime,38
2,16,0.6,chunkProcessTime,1527.6999999955297
2,16,0.6,frontendToBackendSendTime,39.764892578125
2,16,0.6,backendToFrontendSendTime,1.235107421875
2,16,0.6,chunkRoundTripTime,41
2,16,0.6,chunkProcessTime,2196.3000000044703
2,16,0.6,frontendToBackendSendTime,39.8349609375
2,16,0.6,backendToFrontendSendTime,2.1650390625
2,16,0.6,chunkRoundTripTime,42
2,16,0.6,chunkProcessTime,1516.4000000059605
2,16,0.6,frontendToBackendSendTime,36.384521484375
2,16,0.6,backendToFrontendSendTime,1.615478515625
2,16,0.6,chunkRoundTripTime,38
2,16,0.6,chunkProcessTime,1813.0999999940395
2,16,0.6,frontendToBackendSendTime,37.377197265625
2,16,0.6,backendToFrontendSendTime,1.622802734375
2,16,0.6,chunkRoundTripTime,39
2,16,0.6,chunkProcessTime,2002.7999999970198
2,16,0.6,frontendToBackendSendTime,37.277587890625
2,16,0.6,backendToFrontendSendTime,0.722412109375
2,16,0.6,chunkRoundTripTime,38
2,16,0.6,chunkProcessTime,1824.1999999955297
2,16,0.6,frontendToBackendSendTime,38.987548828125
2,16,0.6,backendToFrontendSendTime,2.012451171875
2,16,0.6,chunkRoundTripTime,41
2,16,0.6,chunkProcessTime,1706.7999999970198
2,16,0.6,frontendToBackendSendTime,34.151611328125
2,16,0.6,backendToFrontendSendTime,1.848388671875
2,16,0.6,chunkRoundTripTime,36
2,16,0.6,chunkProcessTime,1908.1000000014901
2,16,0.6,frontendToBackendSendTime,40.182373046875
2,16,0.6,backendToFrontendSendTime,1.817626953125
2,16,0.6,chunkRoundTripTime,42
2,16,0.6,chunkProcessTime,1723
2,16,0.6,frontendToBackendSendTime,35.48876953125
2,16,0.6,backendToFrontendSendTime,0.51123046875
2,16,0.6,chunkRoundTripTime,36
2,16,0.6,chunkProcessTime,1527.2999999970198
2,16,0.6,frontendToBackendSendTime,41.843994140625
2,16,0.6,backendToFrontendSendTime,1.156005859375
2,16,0.6,chunkRoundTripTime,43
2,16,0.6,chunkProcessTime,1717
2,16,0.6,frontendToBackendSendTime,32.2939453125
2,16,0.6,backendToFrontendSendTime,1.7060546875
2,16,0.6,chunkRoundTripTime,34
2,16,0.7,VADFilterTime,94.89999999850988
2,16,0.7,frontendToBackendSendTime,40.08837890625
2,16,0.7,backendToFrontendSendTime,0.91162109375
2,16,0.7,chunkRoundTripTime,41
2,16,0.7,chunkProcessTime,2296.5999999940395
2,16,0.7,frontendToBackendSendTime,41.9736328125
2,16,0.7,backendToFrontendSendTime,4.0263671875
2,16,0.7,chunkRoundTripTime,46
2,16,0.7,chunkProcessTime,1516.3000000044703
2,16,0.7,frontendToBackendSendTime,38.05322265625
2,16,0.7,backendToFrontendSendTime,2.94677734375
2,16,0.7,chunkRoundTripTime,41
2,16,0.7,chunkProcessTime,1527.1000000014901
2,16,0.7,frontendToBackendSendTime,34.315673828125
2,16,0.7,backendToFrontendSendTime,2.684326171875
2,16,0.7,chunkRoundTripTime,37
2,16,0.7,chunkProcessTime,2098.60000000149
2,16,0.7,frontendToBackendSendTime,39.769775390625
2,16,0.7,backendToFrontendSendTime,1.230224609375
2,16,0.7,chunkRoundTripTime,41
2,16,0.7,chunkProcessTime,2009.3999999985099
2,16,0.7,frontendToBackendSendTime,36.83447265625
2,16,0.7,backendToFrontendSendTime,0.16552734375
2,16,0.7,chunkRoundTripTime,37
2,16,0.7,chunkProcessTime,1513.1000000014901
2,16,0.7,frontendToBackendSendTime,39.593994140625
2,16,0.7,backendToFrontendSendTime,4.406005859375
2,16,0.7,chunkRoundTripTime,44
2,16,0.7,chunkProcessTime,1818.5
2,16,0.7,frontendToBackendSendTime,39.6748046875
2,16,0.7,backendToFrontendSendTime,0.3251953125
2,16,0.7,chunkRoundTripTime,40
2,16,0.7,chunkProcessTime,1907.5
2,16,0.7,frontendToBackendSendTime,35.445556640625
2,16,0.7,backendToFrontendSendTime,1.554443359375
2,16,0.7,chunkRoundTripTime,37
2,16,0.7,chunkProcessTime,1620.7999999970198
2,16,0.7,frontendToBackendSendTime,39.251953125
2,16,0.7,backendToFrontendSendTime,0.748046875
2,16,0.7,chunkRoundTripTime,40
2,16,0.7,chunkProcessTime,1903.7999999970198
2,16,0.7,frontendToBackendSendTime,35.823974609375
2,16,0.7,backendToFrontendSendTime,3.176025390625
2,16,0.7,chunkRoundTripTime,39
2,16,0.7,chunkProcessTime,2097.7000000029802
2,16,0.7,frontendToBackendSendTime,36.436767578125
2,16,0.7,backendToFrontendSendTime,2.563232421875
2,16,0.7,chunkRoundTripTime,39
2,16,0.7,chunkProcessTime,1822.3999999985099
2,16,0.7,frontendToBackendSendTime,58.764404296875
2,16,0.7,backendToFrontendSendTime,1.235595703125
2,16,0.7,chunkRoundTripTime,60
2,16,0.7,chunkProcessTime,1794.8999999985099
2,16,0.7,frontendToBackendSendTime,33.892578125
2,16,0.7,backendToFrontendSendTime,2.107421875
2,16,0.7,chunkRoundTripTime,36
2,16,0.7,chunkProcessTime,2008.9000000059605
2,16,0.7,frontendToBackendSendTime,35.081298828125
2,16,0.7,backendToFrontendSendTime,1.918701171875
2,16,0.7,chunkRoundTripTime,37
2,16,0.7,chunkProcessTime,1812.4000000059605
2,16,0.7,frontendToBackendSendTime,42.037841796875
2,16,0.7,backendToFrontendSendTime,3.962158203125
2,16,0.7,chunkRoundTripTime,46
2,16,0.7,chunkProcessTime,1715.5
2,16,0.7,frontendToBackendSendTime,42.27099609375
2,16,0.7,backendToFrontendSendTime,0.72900390625
2,16,0.7,chunkRoundTripTime,43
2,16,0.8,VADFilterTime,96.80000000447035
2,16,0.8,frontendToBackendSendTime,37.775146484375
2,16,0.8,backendToFrontendSendTime,2.224853515625
2,16,0.8,chunkRoundTripTime,40
2,16,0.8,chunkProcessTime,2283
2,16,0.8,frontendToBackendSendTime,42.774658203125
2,16,0.8,backendToFrontendSendTime,1.225341796875
2,16,0.8,chunkRoundTripTime,44
2,16,0.8,chunkProcessTime,1529.2000000029802
2,16,0.8,frontendToBackendSendTime,34.851806640625
2,16,0.8,backendToFrontendSendTime,0.148193359375
2,16,0.8,chunkRoundTripTime,35
2,16,0.8,chunkProcessTime,1627.2999999970198
2,16,0.8,frontendToBackendSendTime,36.255859375
2,16,0.8,backendToFrontendSendTime,1.744140625
2,16,0.8,chunkRoundTripTime,38
2,16,0.8,chunkProcessTime,2296.1999999955297
2,16,0.8,frontendToBackendSendTime,42.796142578125
2,16,0.8,backendToFrontendSendTime,0.203857421875
2,16,0.8,chunkRoundTripTime,43
2,16,0.8,chunkProcessTime,1996.7999999970198
2,16,0.8,frontendToBackendSendTime,39.21240234375
2,16,0.8,backendToFrontendSendTime,1.78759765625
2,16,0.8,chunkRoundTripTime,41
2,16,0.8,chunkProcessTime,1528.8999999985099
2,16,0.8,frontendToBackendSendTime,45.696533203125
2,16,0.8,backendToFrontendSendTime,2.303466796875
2,16,0.8,chunkRoundTripTime,48
2,16,0.8,chunkProcessTime,1901
2,16,0.8,frontendToBackendSendTime,38.938232421875
2,16,0.8,backendToFrontendSendTime,2.061767578125
2,16,0.8,chunkRoundTripTime,41
2,16,0.8,chunkProcessTime,2199.60000000149
2,16,0.8,frontendToBackendSendTime,42.395263671875
2,16,0.8,backendToFrontendSendTime,1.604736328125
2,16,0.8,chunkRoundTripTime,44
2,16,0.8,chunkProcessTime,1512.5
2,16,0.8,frontendToBackendSendTime,45.884033203125
2,16,0.8,backendToFrontendSendTime,2.115966796875
2,16,0.8,chunkRoundTripTime,48
2,16,0.8,chunkProcessTime,2569.1999999955297
2,16,0.8,frontendToBackendSendTime,35.853515625
2,16,0.8,backendToFrontendSendTime,1.146484375
2,16,0.8,chunkRoundTripTime,37
2,16,0.8,chunkProcessTime,2005.1999999955297
2,16,0.8,frontendToBackendSendTime,35.775634765625
2,16,0.8,backendToFrontendSendTime,1.224365234375
2,16,0.8,chunkRoundTripTime,37
2,16,0.8,chunkProcessTime,1911.1000000014901
2,16,0.8,frontendToBackendSendTime,35.0048828125
2,16,0.8,backendToFrontendSendTime,0.9951171875
2,16,0.8,chunkRoundTripTime,36
2,16,0.8,chunkProcessTime,1907.4000000059605
2,16,0.8,frontendToBackendSendTime,38.982666015625
2,16,0.8,backendToFrontendSendTime,2.017333984375
2,16,0.8,chunkRoundTripTime,41
2,16,0.8,chunkProcessTime,2102.10000000149
2,16,0.8,frontendToBackendSendTime,34.891357421875
2,16,0.8,backendToFrontendSendTime,3.108642578125
2,16,0.8,chunkRoundTripTime,38
2,16,0.8,chunkProcessTime,1903
2,16,0.8,frontendToBackendSendTime,38.9267578125
2,16,0.8,backendToFrontendSendTime,1.0732421875
2,16,0.8,chunkRoundTripTime,40
2,24,0.6,VADFilterTime,101.70000000298023
2,24,0.6,frontendToBackendSendTime,53.300048828125
2,24,0.6,backendToFrontendSendTime,1.699951171875
2,24,0.6,chunkRoundTripTime,55
2,24,0.6,chunkProcessTime,2294.89999999851
2,24,0.6,frontendToBackendSendTime,53.517333984375
2,24,0.6,backendToFrontendSendTime,6.482666015625
2,24,0.6,chunkRoundTripTime,60
2,24,0.6,chunkProcessTime,2761.2000000029802
2,24,0.6,frontendToBackendSendTime,54.7744140625
2,24,0.6,backendToFrontendSendTime,1.2255859375
2,24,0.6,chunkRoundTripTime,56
2,24,0.6,chunkProcessTime,2296.0999999940395
2,24,0.6,frontendToBackendSendTime,53.792724609375
2,24,0.6,backendToFrontendSendTime,1.207275390625
2,24,0.6,chunkRoundTripTime,55
2,24,0.6,chunkProcessTime,2666.2999999970198
2,24,0.6,frontendToBackendSendTime,53.854736328125
2,24,0.6,backendToFrontendSendTime,3.145263671875
2,24,0.6,chunkRoundTripTime,57
2,24,0.6,chunkProcessTime,2863.3000000044703
2,24,0.6,frontendToBackendSendTime,61.1123046875
2,24,0.6,backendToFrontendSendTime,0.8876953125
2,24,0.6,chunkRoundTripTime,62
2,24,0.6,chunkProcessTime,2290.5
2,24,0.6,frontendToBackendSendTime,60.437255859375
2,24,0.6,backendToFrontendSendTime,2.562744140625
2,24,0.6,chunkRoundTripTime,63
2,24,0.6,chunkProcessTime,3053.10000000149
2,24,0.6,frontendToBackendSendTime,60.932861328125
2,24,0.6,backendToFrontendSendTime,1.067138671875
2,24,0.6,chunkRoundTripTime,62
2,24,0.6,chunkProcessTime,2572.2000000029802
2,24,0.6,frontendToBackendSendTime,57.29736328125
2,24,0.6,backendToFrontendSendTime,1.70263671875
2,24,0.6,chunkRoundTripTime,59
2,24,0.6,chunkProcessTime,2861.60000000149
2,24,0.6,frontendToBackendSendTime,56.2265625
2,24,0.6,backendToFrontendSendTime,3.7734375
2,24,0.6,chunkRoundTripTime,60
2,24,0.6,chunkProcessTime,2489.60000000149
2,24,0.6,frontendToBackendSendTime,58.451416015625
2,24,0.6,backendToFrontendSendTime,0.548583984375
2,24,0.6,chunkRoundTripTime,59
2,24,0.6,chunkProcessTime,2471.5
2,24,0.6,frontendToBackendSendTime,55.1357421875
2,24,0.6,backendToFrontendSendTime,7.8642578125
2,24,0.6,chunkRoundTripTime,63
2,24,0.7,VADFilterTime,101.89999999850988
2,24,0.7,frontendToBackendSendTime,54.81005859375
2,24,0.7,backendToFrontendSendTime,5.18994140625
2,24,0.7,chunkRoundTripTime,60
2,24,0.7,chunkProcessTime,2298.2000000029802
2,24,0.7,frontendToBackendSendTime,54.109375
2,24,0.7,backendToFrontendSendTime,5.890625
2,24,0.7,chunkRoundTripTime,60
2,24,0.7,chunkProcessTime,2280.7000000029802
2,24,0.7,frontendToBackendSendTime,56.33984375
2,24,0.7,backendToFrontendSendTime,3.66015625
2,24,0.7,chunkRoundTripTime,60
2,24,0.7,chunkProcessTime,2962.3000000044703
2,24,0.7,frontendToBackendSendTime,53.853271484375
2,24,0.7,backendToFrontendSendTime,1.146728515625
2,24,0.7,chunkRoundTripTime,55
2,24,0.7,chunkProcessTime,2664.8000000044703
2,24,0.7,frontendToBackendSendTime,53.619873046875
2,24,0.7,backendToFrontendSendTime,6.380126953125
2,24,0.7,chunkRoundTripTime,60
2,24,0.7,chunkProcessTime,3064.89999999851
2,24,0.7,frontendToBackendSendTime,54.716064453125
2,24,0.7,backendToFrontendSendTime,2.283935546875
2,24,0.7,chunkRoundTripTime,57
2,24,0.7,chunkProcessTime,2377.8000000044703
2,24,0.7,frontendToBackendSendTime,56.150634765625
2,24,0.7,backendToFrontendSendTime,1.849365234375
2,24,0.7,chunkRoundTripTime,58
2,24,0.7,chunkProcessTime,3246.3000000044703
2,24,0.7,frontendToBackendSendTime,59.8583984375
2,24,0.7,backendToFrontendSendTime,2.1416015625
2,24,0.7,chunkRoundTripTime,62
2,24,0.7,chunkProcessTime,2760.3000000044703
2,24,0.7,frontendToBackendSendTime,53.914306640625
2,24,0.7,backendToFrontendSendTime,1.085693359375
2,24,0.7,chunkRoundTripTime,55
2,24,0.7,chunkProcessTime,2772.8000000044703
2,24,0.7,frontendToBackendSendTime,64.40869140625
2,24,0.7,backendToFrontendSendTime,0.59130859375
2,24,0.7,chunkRoundTripTime,65
2,24,0.7,chunkProcessTime,2672.39999999851
2,24,0.7,frontendToBackendSendTime,53.632080078125
2,24,0.7,backendToFrontendSendTime,6.367919921875
2,24,0.7,chunkRoundTripTime,60
2,24,0.8,VADFilterTime,100.79999999701977
2,24,0.8,frontendToBackendSendTime,53.576904296875
2,24,0.8,backendToFrontendSendTime,4.423095703125
2,24,0.8,chunkRoundTripTime,58
2,24,0.8,chunkProcessTime,2280.2999999970198
2,24,0.8,frontendToBackendSendTime,65.3193359375
2,24,0.8,backendToFrontendSendTime,4.6806640625
2,24,0.8,chunkRoundTripTime,70
2,24,0.8,chunkProcessTime,2958.89999999851
2,24,0.8,frontendToBackendSendTime,59.1298828125
2,24,0.8,backendToFrontendSendTime,0.8701171875
2,24,0.8,chunkRoundTripTime,60
2,24,0.8,chunkProcessTime,2967.39999999851
2,24,0.8,frontendToBackendSendTime,54.259033203125
2,24,0.8,backendToFrontendSendTime,0.740966796875
2,24,0.8,chunkRoundTripTime,55
2,24,0.8,chunkProcessTime,2285.8000000044703
2,24,0.8,frontendToBackendSendTime,55.722900390625
2,24,0.8,backendToFrontendSendTime,0.277099609375
2,24,0.8,chunkRoundTripTime,56
2,24,0.8,chunkProcessTime,3247.0999999940395
2,24,0.8,frontendToBackendSendTime,55.326904296875
2,24,0.8,backendToFrontendSendTime,1.673095703125
2,24,0.8,chunkRoundTripTime,57
2,24,0.8,chunkProcessTime,2675.60000000149
2,24,0.8,frontendToBackendSendTime,57.317626953125
2,24,0.8,backendToFrontendSendTime,0.682373046875
2,24,0.8,chunkRoundTripTime,58
2,24,0.8,chunkProcessTime,3450.7999999970198
2,24,0.8,frontendToBackendSendTime,52.83984375
2,24,0.8,backendToFrontendSendTime,3.16015625
2,24,0.8,chunkRoundTripTime,56
2,24,0.8,chunkProcessTime,2575.5
2,24,0.8,frontendToBackendSendTime,52.715087890625
2,24,0.8,backendToFrontendSendTime,4.284912109375
2,24,0.8,chunkRoundTripTime,57
2,24,0.8,chunkProcessTime,3152.8000000044703
2,24,0.8,frontendToBackendSendTime,56.701904296875
2,24,0.8,backendToFrontendSendTime,1.298095703125
2,24,0.8,chunkRoundTripTime,58
2,24,0.8,chunkProcessTime,2672.89999999851
2,24,0.8,frontendToBackendSendTime,61.888427734375
2,24,0.8,backendToFrontendSendTime,1.111572265625
2,24,0.8,chunkRoundTripTime,63
2,32,0.6,VADFilterTime,97.89999999850988
2,32,0.6,frontendToBackendSendTime,77.453369140625
2,32,0.6,backendToFrontendSendTime,0.546630859375
2,32,0.6,chunkRoundTripTime,78
2,32,0.6,chunkProcessTime,3048.10000000149
2,32,0.6,frontendToBackendSendTime,77.907958984375
2,32,0.6,backendToFrontendSendTime,1.092041015625
2,32,0.6,chunkRoundTripTime,79
2,32,0.6,chunkProcessTime,3625.4000000059605
2,32,0.6,frontendToBackendSendTime,82.185302734375
2,32,0.6,backendToFrontendSendTime,0.814697265625
2,32,0.6,chunkRoundTripTime,83
2,32,0.6,chunkProcessTime,3438.10000000149
2,32,0.6,frontendToBackendSendTime,73.550537109375
2,32,0.6,backendToFrontendSendTime,8.449462890625
2,32,0.6,chunkRoundTripTime,82
2,32,0.6,chunkProcessTime,3718.89999999851
2,32,0.6,frontendToBackendSendTime,76.750244140625
2,32,0.6,backendToFrontendSendTime,4.249755859375
2,32,0.6,chunkRoundTripTime,81
2,32,0.6,chunkProcessTime,3816.10000000149
2,32,0.6,frontendToBackendSendTime,83.403076171875
2,32,0.6,backendToFrontendSendTime,1.596923828125
2,32,0.6,chunkRoundTripTime,85
2,32,0.6,chunkProcessTime,3528.5
2,32,0.6,frontendToBackendSendTime,72.668701171875
2,32,0.6,backendToFrontendSendTime,7.331298828125
2,32,0.6,chunkRoundTripTime,80
2,32,0.6,chunkProcessTime,3626.39999999851
2,32,0.6,frontendToBackendSendTime,80.803466796875
2,32,0.6,backendToFrontendSendTime,1.196533203125
2,32,0.6,chunkRoundTripTime,82
