Date,Filename,model_type,beam_size,use_context,confidence_based,num_workers,confidence_limit,Max. chunk time,Min. chunk time,Avg. chunk time,Word Error Rate (WER),Word Information Loss (WIL),Total Transcription Time,Total GPU VRAM Usage,Total GPU Clock Speed,Peak GPU VRAM Usage,Peak GPU Clock Speed,Avg. GPU VRAM Usage,Avg. GPU Clock Speed,Total RAM Usage,Peak RAM Usage,Avg. RAM Usage,min_chunk_size,speech_threshold,avg_VADFilterTime,avg_chunkProcessTime,avg_chunkRoundTripTime,avg_frontendToBackendSendTime,avg_backendToFrontendSendTime,distance_wer,distance_wil,distance_combined
2024-12-13 07:42:01.015,32-0.7.pkl,distil-small.en,3,False,True,4,0.8,375.8413792,130.9731007,0.23676466940000002,20.9,27.6,4261.764049530029,6166.0,27225,343.0,1590,342.55555555555554,1512.5,50.22540283203125,2.8746414184570312,2.7903001573350696,32,0.7,100.05,3451.218749999628,93.26666666666668,90.76866997612848,2.4979966905381943,20.92524928187657,27.61912485052117,34.63480907988378
2024-12-13 07:41:45.919,32-0.7.pkl,distil-small.en,3,False,True,4,0.8,390.5470371,129.4355392,0.23799386290000002,20.9,27.6,4283.889532089233,6166.0,26760,343.0,1590,342.55555555555554,1486.6666666666667,49.63428115844727,2.7932281494140625,2.757460064358181,32,0.7,100.05,3451.218749999628,93.26666666666668,90.76866997612848,2.4979966905381943,20.925263226033216,27.619135415120766,34.63480907988378
2024-12-13 07:56:38.522,32-0.7.pkl,distil-small.en,5,False,True,1,0.8,475.1131535,147.3538876,0.2838709354,20.9,27.6,5109.676837921143,5742.0,27195,319.0,1590,319.0,1510.8333333333333,51.94468307495117,3.025184631347656,2.885815726386176,32,0.7,100.05,3451.218749999628,93.26666666666668,90.76866997612848,2.4979966905381943,20.925835292957,27.619568836387813,34.63480907988378
2024-12-13 07:57:34.315,32-0.7.pkl,distil-small.en,5,False,True,4,0.8,468.4884548,157.2504044,0.2933050129,20.9,27.6,5279.490232467651,6166.0,25455,343.0,1590,342.55555555555554,1414.1666666666667,54.97905731201172,3.1111793518066406,3.05439207288954,32,0.7,100.05,3451.218749999628,93.26666666666668,90.76866997612848,2.4979966905381943,20.925965397815993,27.619667409847505,34.63480907988378
2024-12-13 07:56:46.839,32-0.7.pkl,distil-small.en,5,False,True,1,0.8,481.6994667,150.2327919,0.2878603273,20.9,27.6,5181.485891342163,5742.0,25440,319.0,1590,319.0,1413.3333333333333,51.34996032714844,2.9507408142089844,2.8527755737304688,32,0.7,100.05,3451.218749999628,93.26666666666668,90.76866997612848,2.4979966905381943,20.92588979154849,27.619610127010002,34.63480907988378
2024-12-13 07:56:30.132,32-0.7.pkl,distil-small.en,5,False,True,1,0.8,479.7627926,160.6276035,0.2900154723,20.9,27.6,5220.27850151062,5742.0,25020,319.0,1590,319.0,1390.0,53.443660736083984,3.067920684814453,2.969092263115777,32,0.7,100.05,3451.218749999628,93.26666666666668,90.76866997612848,2.4979966905381943,20.925919549070557,27.61963267268726,34.63480907988378
2024-12-13 18:54:49.792,32-0.6.pkl,distil-large-v3,7,True,True,1,0.6,808.4867001,408.7662697,0.46257588600000005,22.1,26.8,8326.365947723389,16110.0,28545,895.0,1590,895.0,1585.8333333333333,71.8990478515625,4.101387023925781,3.994391547309028,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.12744848486397,26.822639252137524,34.751258969999924
2024-12-13 18:56:58.591,32-0.6.pkl,distil-large-v3,7,True,True,4,0.6,540.5142307,405.9584141,0.44835103880000005,22.1,26.9,8070.318698883057,16534.0,28620,919.0,1590,918.5555555555557,1590.0,71.66792297363281,4.048355102539063,3.981551276312934,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.127155683774475,26.92231451146043,34.828436657421186
2024-12-13 18:56:44.134,32-0.6.pkl,distil-large-v3,7,True,True,4,0.6,562.5441074,391.9739723,0.4472762479,22.1,26.9,8050.972461700439,16534.0,28515,919.0,1590,918.5555555555557,1584.1666666666667,68.30306625366211,3.8702239990234375,3.794614791870117,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.127133931938307,26.922296633867166,34.828436657421186
2024-12-13 18:57:27.241,32-0.6.pkl,distil-large-v3,7,True,True,4,0.8,559.4115257,389.5852566,0.4339656168,22.1,26.9,7811.381101608276,16534.0,28605,919.0,1590,918.5555555555557,1589.1666666666667,71.0467529296875,4.058238983154297,3.947041829427084,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.1268688737599,26.922078785943786,34.828436657421186
2024-12-13 18:55:46.763,32-0.6.pkl,distil-large-v3,7,True,True,1,0.8,569.0326691,378.8199425,0.4398931265,22.1,26.9,7918.076276779175,16110.0,28530,895.0,1590,895.0,1585.0,73.27389907836914,4.211360931396484,4.070772171020508,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.126985921330135,26.922174985738835,34.828436657421186
2024-12-13 18:57:13.085,32-0.6.pkl,distil-large-v3,7,True,True,4,0.6,566.4563179,389.8303509,0.439967076,22.1,26.9,7919.407367706299,16534.0,28590,919.0,1590,918.5555555555557,1588.3333333333333,70.91649627685547,4.040287017822266,3.939805348714193,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.126987391598615,26.922176194133414,34.828436657421186
2024-12-13 13:30:03.439,24-0.6.pkl,distil-large-v3,7,True,True,1,0.4,496.7939854,365.8158779,0.4168164829,21.5,27.4,10003.59559059143,21480.0,37995,895.0,1590,895.0,1583.125,91.87571334838869,3.978466033935547,3.828154722849528,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,21.527278880072537,27.421410174905613,34.84264628296766
2024-12-13 13:40:28.279,24-0.6.pkl,distil-large-v3,7,False,True,4,0.6,568.0091381,367.4483299,0.4356230994,20.9,27.9,10454.954385757446,22048.0,38010,919.0,1590,918.6666666666666,1583.75,94.63728713989258,4.050941467285156,3.943220297495524,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,20.928443981450958,27.921313856706867,34.87434587200167
2024-12-13 13:38:21.468,24-0.6.pkl,distil-large-v3,7,False,True,1,0.6,626.9276142,368.260622,0.4375555317,20.9,27.9,10501.332759857178,21480.0,37800,895.0,1590,895.0,1575.0,89.08617782592773,3.82388687133789,3.711924076080322,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,20.928484293978894,27.9213440730084,34.87434587200167
2024-12-13 13:41:04.369,24-0.6.pkl,distil-large-v3,7,False,True,4,0.6,609.4548702,380.3246021,0.4335923394,20.9,27.9,10406.216144561768,22048.0,38085,919.0,1590,918.6666666666666,1586.875,95.0430793762207,4.138820648193359,3.960128307342529,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,20.92840180990384,27.921282247002665,34.87434587200167
2024-12-13 13:38:03.626,24-0.6.pkl,distil-large-v3,7,False,True,1,0.6,561.2869263,363.2950783,0.43028881150000003,20.9,27.9,10326.931476593018,21480.0,37845,895.0,1590,895.0,1576.875,92.9522590637207,3.9909629821777344,3.873010794321696,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,20.928333628392444,27.921231141575795,34.87434587200167
2024-12-13 13:40:46.511,24-0.6.pkl,distil-large-v3,7,False,True,4,0.6,583.0452442,384.2873573,0.4447545111,20.9,27.9,10674.108266830444,22048.0,38040,919.0,1590,918.6666666666666,1585.0,96.37269973754884,4.152973175048828,4.015529155731201,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,20.92863604191978,27.921457816080157,34.87434587200167
2024-12-13 13:37:46.439,24-0.6.pkl,distil-large-v3,7,False,True,1,0.6,538.2812023,377.790451,0.4391087294,20.9,27.9,10538.609504699709,21480.0,38085,895.0,1590,895.0,1586.875,89.5372314453125,3.828468322753906,3.730717976888021,24,0.6,100.32000000029802,2601.929279278997,86.69166666666666,85.20478108723958,1.4868855794270834,20.928516824568224,27.92136845636752,34.87434587200167
2024-12-13 18:34:15.121,32-0.6.pkl,distil-large-v3,3,True,True,1,0.8,718.5850143,324.7702122,0.3869183991,22.1,27.0,6964.531183242798,16110.0,28335,895.0,1575,895.0,1574.1666666666667,70.31600952148438,3.959827423095703,3.906444973415799,32,0.6,99.05999999940396,3429.244444443948,86.02197802197803,84.6586672604739,1.363310761504121,22.125996154920625,27.021282461192737,34.90573018860943
